window_start,source,service,src_ip_hash,src_ip_masked,attempts,success_count,unique_users,unique_passwords,pass_entropy_mean,mean_interarrival_s,min_interarrival_s,users_per_attempt,passwords_per_attempt,success_rate,log_attempts,log_unique_users,log_unique_passwords,baseline_alert,if_pred,if_score
2025-07-26 20:00:00+00:00,cowrie,ssh,1deaa72bd9f4de53,104.199.151.0/24,1,0,1,1,2.6416041678685933,3211620.782449007,3211620.782449007,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0639643867791092
2025-08-04 06:20:00+00:00,cowrie,ssh,7576ca123df76232,170.238.160.0/24,1,0,1,1,2.5032583347756456,3509391.6739108562,3509391.6739108562,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06375218231560886
2025-07-17 13:45:00+00:00,cowrie,ssh,109da9e1a3b4ea3e,91.222.80.0/24,1,0,1,1,0.0,1526304.4811739922,1526304.4811739922,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0636968420380275
2025-08-05 11:35:00+00:00,cowrie,ssh,2ed7e9b7d96d69c6,101.126.14.0/24,1,0,1,1,3.0,2666875.244443178,2666875.244443178,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06369241269607528
2025-07-31 04:10:00+00:00,cowrie,ssh,8ef542b6959ae148,154.92.19.0/24,1,0,1,1,2.94770277922009,3207894.8943588734,3207894.8943588734,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06356182758768603
2025-07-22 05:40:00+00:00,cowrie,ssh,0a1bf49531247c6a,176.65.148.0/24,1,0,1,1,2.321928094887362,3053745.181988001,3053745.181988001,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06350309344098104
2025-07-17 05:20:00+00:00,cowrie,ssh,b59a840e41f3d7d7,14.29.184.0/24,1,0,1,1,2.75,2776724.0261979103,2776724.0261979103,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06346614975458731
2025-07-27 02:55:00+00:00,cowrie,ssh,66a056b5c0c17a49,14.103.60.0/24,1,0,1,1,2.75,2676448.0575959682,2676448.0575959682,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06346614975458731
2025-07-16 13:45:00+00:00,cowrie,ssh,b15a81d2f37aa266,45.159.189.0/24,1,0,1,1,2.772963274082419,2766991.771631956,2766991.771631956,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06341450376679592
2025-07-22 10:10:00+00:00,cowrie,ssh,6f44993e5d21fb7b,103.140.126.0/24,1,0,1,1,2.772963274082419,2720617.682631016,2720617.682631016,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06341450376679592
2025-07-02 17:00:00+00:00,cowrie,ssh,e2c4e3d64b328c86,94.124.69.0/24,258,0,4,85,1.1694863915591998,1.166033526723699,1.1279890537261963,0.015503875968992248,0.32945736434108525,0.0,5.556828061699537,1.6094379124341003,4.454347296253507,1,1,-0.06335175576705698
2025-07-23 05:20:00+00:00,cowrie,ssh,0b0fa1dd90677380,35.189.114.0/24,260,0,4,85,1.1711285896191281,1.1505459042695851,1.1117918491363525,0.015384615384615385,0.3269230769230769,0.0,5.564520407322694,1.6094379124341003,4.454347296253507,1,1,-0.06335175576705698
2025-07-30 07:25:00+00:00,cowrie,ssh,9b3a464b23f7ee92,170.83.79.0/24,1,0,1,1,2.6416041678685933,2983753.1027379036,2983753.1027379036,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0629682497164048
2025-07-28 11:25:00+00:00,cowrie,ssh,f7ca2bd339a28dd1,183.36.126.0/24,1,0,1,1,1.9219280948873623,2624873.8377461433,2624873.8377461433,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06294204593666541
2025-07-13 01:15:00+00:00,cowrie,ssh,fdd16d2764f9b34e,103.59.200.0/24,1,0,1,1,1.5,2030394.3078858852,2030394.3078858852,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06284116249126726
2025-08-01 21:30:00+00:00,cowrie,ssh,08a72c2703bdbc31,116.118.48.0/24,1,0,1,1,1.5,1976677.8730142117,1976677.8730142117,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06284116249126726
2025-07-17 05:20:00+00:00,cowrie,ssh,1763713f4770ec29,80.14.31.0/24,1,0,1,1,0.0,1489561.5266280174,1489561.5266280174,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06245233341513878
2025-07-18 01:15:00+00:00,cowrie,ssh,dd54460e688af4b3,183.249.1.0/24,1,0,1,1,0.0,1502266.2733020782,1502266.2733020782,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06245233341513878
2025-08-02 00:35:00+00:00,cowrie,ssh,df3071a1483255c2,63.41.9.0/24,1,0,1,1,1.75,2212711.2348599434,2212711.2348599434,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0623658893149599
2025-07-28 15:00:00+00:00,cowrie,ssh,b50b23cfb2c2d52f,193.32.162.0/24,1,0,1,1,1.7924812503605778,2364027.714517832,2364027.714517832,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0623658893149599
2025-07-21 05:35:00+00:00,cowrie,ssh,dd1803ab4dd96be3,190.85.108.0/24,1,0,1,1,2.0,2593643.8297200203,2593643.8297200203,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0619472913420378
2025-07-19 04:25:00+00:00,cowrie,ssh,b1402c91a8f22c97,103.97.132.0/24,1,0,1,1,3.459431618637298,2591732.642241001,2591732.642241001,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.061922864526664956
2025-07-16 23:50:00+00:00,cowrie,ssh,e3ff0c14f24428be,180.166.162.0/24,1,0,1,1,0.0,1484853.4922111034,1484853.4922111034,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.061706638035973316
2025-07-18 14:45:00+00:00,cowrie,ssh,bc39163b9015efdd,167.99.89.0/24,1,0,1,1,3.0957952550009344,2543985.058143139,2543985.058143139,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06134213768613184
2025-08-02 21:05:00+00:00,cowrie,ssh,c2323d5d8a4a86c6,14.195.83.0/24,1,0,1,1,1.9219280948873623,2263366.7718770504,2263366.7718770504,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.061202108259701404
2025-07-24 15:00:00+00:00,cowrie,ssh,eeb445fe7fe55447,213.212.224.0/24,1,0,1,1,3.5465935642949384,2072269.5702700615,2072269.5702700615,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060931999425102745
2025-07-31 05:40:00+00:00,cowrie,ssh,0162d1045a6e03f2,61.80.237.0/24,1,0,1,1,3.169925001442312,2602354.148164034,2602354.148164034,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060845674239404124
2025-07-19 00:00:00+00:00,cowrie,ssh,9b4275081949b7b7,14.103.27.0/24,1,0,1,1,3.169925001442312,2554067.412430048,2554067.412430048,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060845674239404124
2025-08-01 09:05:00+00:00,cowrie,ssh,363128366df51498,103.30.41.0/24,1,0,1,1,3.169925001442312,2520294.937659979,2520294.937659979,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060845674239404124
2025-07-15 07:25:00+00:00,cowrie,ssh,1dab9a273d68c6fa,157.245.151.0/24,1,0,1,1,3.169925001442312,2582785.7644090652,2582785.7644090652,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060845674239404124
2025-07-07 03:45:00+00:00,cowrie,ssh,ab5f1de85c019983,138.197.163.0/24,169,0,2,85,1.1545171688230227,4965.089806230816,1.6284170150756836,0.011834319526627219,0.5029585798816568,0.0,5.135798437050262,1.0986122886681098,4.454347296253507,1,1,-0.06065960408734916
2025-07-28 07:15:00+00:00,cowrie,ssh,8fc37389c030d566,178.177.200.0/24,1,0,1,1,3.0957952550009344,2456715.433734894,2456715.433734894,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06059756845027586
2025-07-19 13:25:00+00:00,cowrie,ssh,c4e3828e085fa871,94.190.208.0/24,1,0,1,1,3.169925001442312,2496145.6988790035,2496145.6988790035,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.060349546579443136
2025-07-09 04:45:00+00:00,cowrie,ssh,4a4c5ea6d0299560,116.71.135.0/24,1,0,1,1,4.0,1791415.7993209362,1791415.7993209362,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06032035251012591
2025-06-19 21:20:00+00:00,cowrie,ssh,b8cda9d0613ac94b,213.169.137.0/24,190,0,5,84,1.0206676188466162,1.513067162664313,1.3495378494262695,0.02631578947368421,0.4421052631578947,0.0,5.25227342804663,1.791759469228055,4.442651256490317,1,1,-0.06016235057285779
2025-07-24 20:40:00+00:00,cowrie,ssh,61ad7727abda17c2,160.251.236.0/24,1,0,1,1,1.584962500721156,1960977.2658560276,1960977.2658560276,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.06014597299339097
2025-07-14 18:35:00+00:00,cowrie,ssh,fdf1555b1964a1db,167.71.161.0/24,1,0,1,1,3.027169118440619,2429330.544266939,2429330.544266939,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05985375447913721
2025-07-29 23:05:00+00:00,cowrie,ssh,6efe8ff40a4b78e0,91.205.219.0/24,1,0,1,1,3.0,2547097.3075578213,2547097.3075578213,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.0596941155100702
2025-07-20 19:00:00+00:00,cowrie,ssh,10bb2b891f5c31fa,23.95.37.0/24,1,0,1,1,3.084962500721156,2351875.720108986,2351875.720108986,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05960598419292429
2025-07-19 16:35:00+00:00,cowrie,ssh,2d35b5f7e545e2f4,49.124.153.0/24,1,0,1,1,1.0,1800314.2999019623,1800314.2999019623,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05951083061692386
2025-07-12 11:10:00+00:00,cowrie,ssh,0190a11ca57b2cb5,103.229.54.0/24,1,0,1,1,2.772963274082419,2537504.2230792046,2537504.2230792046,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05941771554259623
2025-07-23 08:55:00+00:00,cowrie,ssh,fb724dc20fa99908,211.72.129.0/24,1,0,1,1,3.169925001442312,2374915.535082102,2374915.535082102,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059358297711527785
2025-07-21 14:40:00+00:00,cowrie,ssh,7145e27709688b4d,211.72.129.0/24,1,0,1,1,3.169925001442312,2221706.3358011246,2221706.3358011246,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059358297711527785
2025-07-13 07:10:00+00:00,cowrie,ssh,058b556b67722518,197.5.145.0/24,1,0,1,1,3.169925001442312,2397029.4507608414,2397029.4507608414,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059358297711527785
2025-07-26 16:30:00+00:00,cowrie,ssh,ecfee43a43c9fd27,108.196.212.0/24,1,0,1,1,3.169925001442312,2307824.0419471264,2307824.0419471264,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059358297711527785
2025-07-16 03:55:00+00:00,cowrie,ssh,a299ce29596d0fe2,194.113.236.0/24,1,0,1,1,3.169925001442312,2390291.9798178673,2390291.9798178673,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059358297711527785
2025-07-23 13:45:00+00:00,cowrie,ssh,7ddfd8594f13acf3,124.112.45.0/24,1,0,1,1,3.459431618637298,2152423.3040630817,2152423.3040630817,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059194310654106075
2025-07-13 11:30:00+00:00,cowrie,ssh,09dbf12ba8582307,212.25.35.0/24,1,0,1,1,3.459431618637298,2146721.851562023,2146721.851562023,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059194310654106075
2025-07-14 23:15:00+00:00,cowrie,ssh,d9f8923c6aedef23,59.97.205.0/24,1,0,1,1,3.238901256602631,2242676.7368290424,2242676.7368290424,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.059162039031093516
2025-07-27 01:50:00+00:00,cowrie,ssh,e5412d75d23076d5,46.238.32.0/24,1,0,1,1,2.807354922057604,2608169.012768984,2608169.012768984,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05892255369318411
2025-06-27 04:55:00+00:00,cowrie,ssh,72776a3e677852f5,196.203.106.0/24,238,0,4,85,1.2703041839349927,1.2603699329520475,1.2072710990905762,0.01680672268907563,0.35714285714285715,0.0,5.476463551931511,1.6094379124341003,4.454347296253507,1,1,-0.05888345407332585
2025-07-21 00:40:00+00:00,cowrie,ssh,4e2d7f1742a7326f,2.203.98.0/24,235,0,3,85,1.2160346227115493,1.2128923723840306,1.1595890522003174,0.01276595744680851,0.3617021276595745,0.0,5.4638318050256105,1.3862943611198906,4.454347296253507,1,1,-0.05888345407332585
2025-07-21 00:45:00+00:00,cowrie,ssh,4e2d7f1742a7326f,2.203.98.0/24,197,0,5,87,1.1235567078114446,1.2159282120351258,1.1622068881988525,0.025380710659898477,0.4416243654822335,0.0,5.288267030694535,1.791759469228055,4.477336814478207,1,1,-0.05887248805657397
2025-07-12 22:50:00+00:00,cowrie,ssh,7e6ec815c5d6420a,143.110.237.0/24,1,0,1,1,2.25,2235959.399283886,2235959.399283886,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05885613930286626
2025-07-24 23:45:00+00:00,cowrie,ssh,306d50944631a5f5,49.124.151.0/24,1,0,1,1,2.25,2239402.350023985,2239402.350023985,1.0,1.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,-0.05885613930286626
